StudyID,Experiment ID,Author,Title,Year_Publication,Country,Longitude ,Latitude ,ClimateZone,Temperature ,Precipitation ,WetnessIndex,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial ,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration ,SoilDepth,SOC_CK,SOC_CK_SD,SOC_CK_N,SOC_T ,SOC_T _SD,SOC_T _N,SOC_RR,SOC_LNRR,TN_CK,TN_CK_SD,TN_CK_N,TN_T ,TN_T _SD,TN_T _N,TN_RR,TN_LNRR,CNRatio_CK,CNRatio_CK_SD,CNRatio_CK_N,CNRatio_T ,CNRatio_T _SD,CNRatio_T _N,CNRatio_RR,CNRatio_LNRR,DOC_CK,DOC_CK_SD,DOC_CK_N,DOC_T ,DOC_T _SD,DOC_T _N,DOC_RR,DOC_LNRR,NH4_N_CK,NH4_N_CK_SD,NH4_N_CK_N,NH4_N_T ,NH4_N_T _SD,NH4_N_T _N,NH4_N_RR,NH4_N_LNRR,NO3_N_CK,NO3_N_CK_SD,NO3_N_CK_N,NO3_N_T ,NO3_N_T _SD,NO3_N_T _N,NO3_N_RR,NO3_N_LNRR,OlsenP_CK,OlsenP_CK_SD,OlsenP_CK_N,OlsenP_T ,OlsenP_T _SD,OlsenP_T _N,OlsenP_RR,OlsenP_LNRR,CEC_CK,CEC_CK_SD,CEC_CK_N,CEC_T ,CEC_T _SD,CEC_T _N,CEC_RR,CEC_LNRR,K_CK,K_CK_SD,K_CK_N,K_T ,K_T _SD,K_T _N,K_RR,K_LNRR,Ca_CK,Ca_CK_SD,Ca_CK_N,Ca_T ,Ca_T _SD,Ca_T _N,Ca_RR,Ca_LNRR,Mg_CK,Mg_CK_SD,Mg_CK_N,Mg_T ,Mg_T _SD,Mg_T _N,Mg_RR,Mg_LNRR,Na_CK,Na_CK_SD,Na_CK_N,Na_T ,Na_T _SD,Na_T _N,Na_RR,Na_LNRR,pH_CK,pH_CK_SD,pH_CK_N,pH_T ,pH_T _SD,pH_T _N,pH_RR,pH_LNRR,SMBC_CK,SMBC_CK_SD,SMBC_CK_N,SMBC_T ,SMBC_T _SD,SMBC_T _N,SMBC_RR,SMBC_LNRR,SMBN_CK,SMBN_CK_SD,SMBN_CK_N,SMBN_T ,SMBN_T _SD,SMBN_T _N,SMBN_RR,SMBN_LNRR,CropYield_CK,CropYield_CK_SD,CropYield_CK_N,CropYield_T ,CropYield_T _SD,CropYield_T _N,CropYield_RR,CropYield_LNRR,CO2_CK,CO2_CK_SD,CO2_CK_N,CO2_T ,CO2_T _SD,CO2_T _N,CO2_RR,CO2_LNRR,CH4_CK,CH4_CK_SD,CH4_CK_N,CH4_T ,CH4_T _SD,CH4_T _N,CH4_RR,CH4_LNRR,N2O_CK,N2O_CK_SD,N2O_CK_N,N2O_T ,N2O_T _SD,N2O_T _N,N2O_RR,N2O_LNRR,GWP_CK,GWP_CK_SD,GWP_CK_N,GWP_T ,GWP_T _SD,GWP_T _N,GWP_RR,GWP_LNRR,GHGI_CK,GHGI_CK_SD,GHGI_CK_N,GHGI_T ,GHGI_T _SD,GHGI_T _N,GHGI_RR,GHGI_LNRR,
100,100_2,Liang Xiao,Soil properties and the growth of wheat (Triticum aestivum L.) and maize (Zea mays L.) in response to reed (phragmites communis) biochar use in a salt-affected soil in the Yellow River Delta,2020,China,118.81 ,37.92 ,Temperate ,,,,6.30 ,,,2.70 ,27.10 ,0.80 ,8.20 ,1.48 ,,,,,,Reed,1.00 ,,,30.90 ,435.00 ,9.00 ,,48.33 ,9.10 ,,B,6.00 ,Maize,105.00 ,15.00 ,3.98 ,0.34 ,4.00 ,4.23 ,0.03 ,4.00 ,1.06 ,0.06 ,,,,,,,,,,,,,,,,,,,,,,,,,4.18 ,0.12 ,4.00 ,2.96 ,0.66 ,4.00 ,0.71 ,-0.35 ,1.21 ,0.46 ,4.00 ,4.10 ,0.82 ,4.00 ,3.39 ,1.22 ,0.52 ,0.02 ,4.00 ,0.72 ,0.24 ,4.00 ,1.38 ,0.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.14 ,4.00 ,0.23 ,0.01 ,4.00 ,0.04 ,-3.16 ,8.07 ,0.06 ,4.00 ,8.05 ,0.02 ,4.00 ,1.00 ,0.00 ,,,,,,,,,,,,,,,,,2.82 ,0.55 ,4.00 ,6.45 ,0.51 ,4.00 ,2.28 ,0.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100_2,Liang Xiao,Soil properties and the growth of wheat (Triticum aestivum L.) and maize (Zea mays L.) in response to reed (phragmites communis) biochar use in a salt-affected soil in the Yellow River Delta,2020,China,118.81 ,37.92 ,Temperate ,,,,6.30 ,,,2.70 ,27.10 ,0.80 ,8.20 ,1.48 ,,,,,,Reed,1.00 ,,,30.90 ,435.00 ,9.00 ,,48.33 ,9.10 ,,B,12.00 ,Maize,105.00 ,15.00 ,3.98 ,0.34 ,4.00 ,5.24 ,0.42 ,4.00 ,1.32 ,0.27 ,,,,,,,,,,,,,,,,,,,,,,,,,4.18 ,0.12 ,4.00 ,3.94 ,0.08 ,4.00 ,0.94 ,-0.06 ,1.21 ,0.46 ,4.00 ,5.87 ,0.50 ,4.00 ,4.85 ,1.58 ,0.52 ,0.02 ,4.00 ,3.29 ,0.26 ,4.00 ,6.33 ,1.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.14 ,4.00 ,0.26 ,0.00 ,4.00 ,0.05 ,-3.03 ,8.07 ,0.06 ,4.00 ,7.94 ,0.06 ,4.00 ,0.98 ,-0.02 ,,,,,,,,,,,,,,,,,2.82 ,0.55 ,4.00 ,6.41 ,0.38 ,4.00 ,2.27 ,0.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100_2,Liang Xiao,Soil properties and the growth of wheat (Triticum aestivum L.) and maize (Zea mays L.) in response to reed (phragmites communis) biochar use in a salt-affected soil in the Yellow River Delta,2020,China,118.81 ,37.92 ,Temperate ,,,,6.30 ,,,2.70 ,27.10 ,0.80 ,8.20 ,1.48 ,,,,,,Reed,1.00 ,,,30.90 ,435.00 ,9.00 ,,48.33 ,9.10 ,,BNPK,3.00 ,Maize,105.00 ,15.00 ,3.98 ,0.34 ,4.00 ,4.01 ,0.41 ,4.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,4.18 ,0.12 ,4.00 ,1.35 ,0.14 ,4.00 ,0.32 ,-1.13 ,1.21 ,0.46 ,4.00 ,5.54 ,3.00 ,4.00 ,4.58 ,1.52 ,0.52 ,0.02 ,4.00 ,0.57 ,0.02 ,4.00 ,1.10 ,0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.14 ,4.00 ,0.50 ,0.01 ,4.00 ,0.09 ,-2.38 ,8.07 ,0.06 ,4.00 ,7.84 ,0.02 ,4.00 ,0.97 ,-0.03 ,,,,,,,,,,,,,,,,,2.82 ,0.55 ,4.00 ,6.02 ,0.07 ,4.00 ,2.13 ,0.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100_2,Liang Xiao,Soil properties and the growth of wheat (Triticum aestivum L.) and maize (Zea mays L.) in response to reed (phragmites communis) biochar use in a salt-affected soil in the Yellow River Delta,2020,China,118.81 ,37.92 ,Temperate ,,,,6.30 ,,,2.70 ,27.10 ,0.80 ,8.20 ,1.48 ,,,,,,Reed,1.00 ,,,30.90 ,435.00 ,9.00 ,,48.33 ,9.10 ,,BNPK,6.00 ,Maize,105.00 ,15.00 ,3.98 ,0.34 ,4.00 ,4.40 ,0.02 ,4.00 ,1.10 ,0.10 ,,,,,,,,,,,,,,,,,,,,,,,,,4.18 ,0.12 ,4.00 ,2.16 ,2.52 ,4.00 ,0.52 ,-0.66 ,1.21 ,0.46 ,4.00 ,10.58 ,1.50 ,4.00 ,8.74 ,2.17 ,0.52 ,0.02 ,4.00 ,0.77 ,0.60 ,4.00 ,1.48 ,0.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.14 ,4.00 ,0.27 ,0.01 ,4.00 ,0.05 ,-3.00 ,8.07 ,0.06 ,4.00 ,7.94 ,0.02 ,4.00 ,0.98 ,-0.02 ,,,,,,,,,,,,,,,,,2.82 ,0.55 ,4.00 ,6.53 ,0.41 ,4.00 ,2.31 ,0.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100_2,Liang Xiao,Soil properties and the growth of wheat (Triticum aestivum L.) and maize (Zea mays L.) in response to reed (phragmites communis) biochar use in a salt-affected soil in the Yellow River Delta,2020,China,118.81 ,37.92 ,Temperate ,,,,6.30 ,,,2.70 ,27.10 ,0.80 ,8.20 ,1.48 ,,,,,,Reed,1.00 ,,,30.90 ,435.00 ,9.00 ,,48.33 ,9.10 ,,BNPK,12.00 ,Maize,105.00 ,15.00 ,3.98 ,0.34 ,4.00 ,5.35 ,0.05 ,4.00 ,1.34 ,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,4.18 ,0.12 ,4.00 ,3.07 ,0.02 ,4.00 ,0.73 ,-0.31 ,1.21 ,0.46 ,4.00 ,23.04 ,1.96 ,4.00 ,19.04 ,2.95 ,0.52 ,0.02 ,4.00 ,1.97 ,2.30 ,4.00 ,3.79 ,1.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.14 ,4.00 ,1.89 ,0.01 ,4.00 ,0.35 ,-1.05 ,8.07 ,0.06 ,4.00 ,7.77 ,0.02 ,4.00 ,0.96 ,-0.04 ,,,,,,,,,,,,,,,,,2.82 ,0.55 ,4.00 ,7.28 ,0.48 ,4.00 ,2.58 ,0.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_1,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,30.00 ,Wheat,365.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,52.50 ,1.00 ,3.00 ,0.91 ,-0.09 ,,,,,,,,,20.70 ,2.90 ,3.00 ,25.20 ,5.10 ,3.00 ,1.22 ,0.20 ,8.94 ,0.13 ,3.00 ,9.05 ,0.14 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02 ,0.05 ,3.00 ,5.18 ,0.03 ,3.00 ,1.03 ,0.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_1,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,60.00 ,Wheat,365.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,48.40 ,4.20 ,3.00 ,0.84 ,-0.17 ,,,,,,,,,20.70 ,2.90 ,3.00 ,20.30 ,3.60 ,3.00 ,0.98 ,-0.02 ,8.94 ,0.13 ,3.00 ,9.65 ,0.61 ,3.00 ,1.08 ,0.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02 ,0.05 ,3.00 ,5.12 ,0.03 ,3.00 ,1.02 ,0.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_1,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,90.00 ,Wheat,365.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,49.60 ,0.60 ,3.00 ,0.86 ,-0.15 ,,,,,,,,,20.70 ,2.90 ,3.00 ,22.50 ,0.20 ,3.00 ,1.09 ,0.08 ,8.94 ,0.13 ,3.00 ,8.78 ,0.26 ,3.00 ,0.98 ,-0.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02 ,0.05 ,3.00 ,5.12 ,0.03 ,3.00 ,1.02 ,0.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_2,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,30.00 ,Wheat,365.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,52.50 ,1.00 ,3.00 ,0.91 ,-0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14 ,0.19 ,3.00 ,7.22 ,0.20 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,5.63 ,0.32 ,3.00 ,6.74 ,0.48 ,3.00 ,1.20 ,0.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_2,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,60.00 ,Wheat,365.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,48.40 ,4.20 ,3.00 ,0.84 ,-0.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14 ,0.19 ,3.00 ,7.41 ,0.13 ,3.00 ,1.04 ,0.04 ,,,,,,,,,,,,,,,,,5.63 ,0.32 ,3.00 ,7.30 ,0.03 ,3.00 ,1.30 ,0.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_2,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,90.00 ,Wheat,365.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,49.60 ,0.60 ,3.00 ,0.86 ,-0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14 ,0.19 ,3.00 ,7.41 ,0.27 ,3.00 ,1.04 ,0.04 ,,,,,,,,,,,,,,,,,5.63 ,0.32 ,3.00 ,6.27 ,0.13 ,3.00 ,1.11 ,0.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_3,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,30.00 ,Wheat,730.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,52.50 ,1.00 ,3.00 ,0.91 ,-0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14 ,0.19 ,3.00 ,7.69 ,0.13 ,3.00 ,1.08 ,0.07 ,,,,,,,,,,,,,,,,,4.91 ,0.21 ,3.00 ,5.10 ,0.32 ,3.00 ,1.04 ,0.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_3,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,60.00 ,Wheat,730.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,48.40 ,4.20 ,3.00 ,0.84 ,-0.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14 ,0.19 ,3.00 ,7.81 ,0.20 ,3.00 ,1.09 ,0.09 ,,,,,,,,,,,,,,,,,4.91 ,0.21 ,3.00 ,4.94 ,0.24 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_3,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,90.00 ,Wheat,730.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,49.60 ,0.60 ,3.00 ,0.86 ,-0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14 ,0.19 ,3.00 ,7.93 ,0.47 ,3.00 ,1.11 ,0.11 ,,,,,,,,,,,,,,,,,4.91 ,0.21 ,3.00 ,4.94 ,0.29 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_4,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,30.00 ,Wheat,730.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,52.50 ,1.00 ,3.00 ,0.91 ,-0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25 ,0.19 ,3.00 ,4.59 ,0.24 ,3.00 ,1.08 ,0.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_4,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,60.00 ,Wheat,730.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,48.40 ,4.20 ,3.00 ,0.84 ,-0.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25 ,0.19 ,3.00 ,4.41 ,0.24 ,3.00 ,1.04 ,0.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_4,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,90.00 ,Wheat,730.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,49.60 ,0.60 ,3.00 ,0.86 ,-0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25 ,0.19 ,3.00 ,4.57 ,0.13 ,3.00 ,1.08 ,0.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_5,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,30.00 ,Wheat,1095.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,52.50 ,1.00 ,3.00 ,0.91 ,-0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94 ,0.29 ,3.00 ,5.39 ,0.48 ,3.00 ,1.09 ,0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_5,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,60.00 ,Wheat,1095.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,48.40 ,4.20 ,3.00 ,0.84 ,-0.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94 ,0.29 ,3.00 ,5.44 ,0.64 ,3.00 ,1.10 ,0.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_5,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,Mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,90.00 ,Wheat,1095.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,49.60 ,0.60 ,3.00 ,0.86 ,-0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94 ,0.29 ,3.00 ,5.23 ,0.37 ,3.00 ,1.06 ,0.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101_6,LiangFeng,Crop Yield and Soil Properties in the First 3 Years After Biochar Application to a Calcareous Soil,2014,China,116.20 ,40.10 ,Temperate,11.6,400,18.52 ,9.75 ,0.83 ,,,,18.00 ,8.02 ,1.63 ,10.00 ,Silty loam,28.00 ,52.00 ,20.00 ,mixture of rice husk and shell of cotton seed,,0.48 ,400.00 ,12.60 ,623.00 ,10.50 ,0.47 ,59.33 ,10.64 ,12.50 ,B,30.00 ,Maize,1095.00 ,30.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60 ,2.60 ,3.00 ,52.50 ,1.00 ,3.00 ,0.91 ,-0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98 ,0.28 ,3.00 ,7.81 ,0.37 ,3.00 ,0.98 ,-0.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
