Country,Longitude,Latitude,ClimateZone,Temperature,Precipitation,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration,SoilDepth,SOC_T,TN_T,CNRatio_T,DOC_T,NH4_N_T,NO3_N_T,OlsenP_T,CEC_T,K_T,Ca_T,Mg_T,Na_T,pH_T,SMBC_T,SMBN_T,CropYield_T,CO2_T,CH4_T,N2O_T,GWP_T,GHGI_T
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,7.2,Wheat,365.0,20.0,,,,,,,,,,,,,,,,8.6,,,,,
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,1.8,Wheat,730.0,20.0,,,,,,,,,,,,,,,,8.55,,,,,
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,3.6,Wheat,730.0,20.0,,,,,,,,,,,,,,,,8.64,,,,,
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,7.2,Wheat,730.0,20.0,,,,,,,,,,,,,,,,7.97,,,,,
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,1.8,Wheat,1095.0,20.0,,,,,,,,,,,,,,,,7.9,,,,,
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,3.6,Wheat,1095.0,20.0,,,,,,,,,,,,,,,,7.96,,,,,
China,116.35,37.6,Temperate,12.6,500.0,7.19,0.79,,,,44.6,7.67,,,Loam,,,,,,,,,387.0,13.4,2.0,28.88,9.36,,B,7.2,Wheat,1095.0,20.0,,,,,,,,,,,,,,,,7.69,,,,,
China,119.85,34.1,Subtropic ,14.1,1058.0,3.24,0.38,,,,9.86,8.57,1.43,,,,,,Wheat and rice straw,,,,,656.0,7.13,1.61,89.16,7.12,,BN,15.0,Wheat,730.0,10.0,3.44,0.59,5.85,,,,,,,,,,8.51,,,8.64,,,,,253.12
China,119.85,34.1,Subtropic ,14.1,1058.0,3.24,0.38,,,,9.86,8.57,1.43,,,,,,Wheat and rice straw,,,,,656.0,7.13,1.61,89.16,7.12,,BN,30.0,Wheat,730.0,10.0,4.96,0.69,7.19,,,,,,,,,,8.51,,,9.04,,,,,253.12
China,119.85,34.1,Subtropic ,14.1,1058.0,3.24,0.38,,,,9.86,8.57,1.43,,,,,,Wheat and rice straw,,,,,656.0,7.13,1.61,89.16,7.12,,BN,15.0,Wheat,730.0,10.0,3.37,0.6,5.59,,,,,,,,,,8.57,,,8.91,,,,,208.86
China,119.85,34.1,Subtropic ,14.1,1058.0,3.24,0.38,,,,9.86,8.57,1.43,,,,,,Wheat and rice straw,,,,,656.0,7.13,1.61,89.16,7.12,,BN,30.0,Wheat,730.0,10.0,5.01,0.8,6.22,,,,,,,,,,8.52,,,9.25,,,,,208.86
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,B,3.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.49,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,B,6.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.64,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,B,9.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.58,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,BN,3.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,2.13,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,BN,6.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.81,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,BN,9.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.79,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,BN,3.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.94,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,BN,6.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,2.35,,,,,
China,102.59,24.29,Subtropic ,14.1,1058.0,14.2,1.29,,,,24.5,5.5,1.35,,,,,,Tobacco straw,0.5,,450.00 ,,667.0,34.0,9.5,19.62,9.4,,BN,9.0,Tobacco,1825.0,,,,,,,,,,,,,,,,,1.92,,,,,
China,115.12,37.63,Temperate,12.8,449.1,12.06,1.14,,,,13.49,8.45,1.57,,,,,,Wood,,,600.00 ,,602.0,68.0,9.3,8.85,,,BNPK,3.0,Wheat,240.0,20.0,,,,,,,,,,,,,,,,8.68,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,8.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,14.07,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,16.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,13.98,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,24.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,13.2,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,8.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,14.73,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,16.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,14.66,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,24.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,13.33,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,8.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,14.51,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,16.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,14.46,,,,,
China,110.52,40.55,Temperate,10.95,408.8,14.21,,,,,26.7,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,24.0,Maize,365.0,20.0,,,,,,,,,,,,,,,,13.9,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,8.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,12.87,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,16.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,11.87,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,24.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,10.7,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,8.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,15.08,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,16.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,13.26,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,24.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,12.45,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,8.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,12.2,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,16.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,11.55,,,,,
China,110.52,40.55,Temperate,10.95,442.2,13.38,,,,,27.8,7.5,,,Sandy loam,,,,,,,,,,,,,,,B,24.0,Maize,730.0,20.0,,,,,,,,,,,,,,,,11.35,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Rape straw,,,450.00 ,,537.5,17.9,9.5,30.03,10.15,167.59,B,3.38,Rapeseed,1095.0,20.0,4.12,,,,,,,51.49,,24.96,4.16,1.71,4.07,,,1.27,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Rape straw,,,450.00 ,,537.5,17.9,9.5,30.03,10.15,167.59,B,7.7,Rapeseed,1095.0,20.0,4.12,,,,,,,46.1,,25.38,4.86,2.9,4.16,,,1.27,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Peanut straw,,,450.00 ,,397.1,20.9,8.7,19.0,10.43,186.9,B,3.38,Rapeseed,1095.0,20.0,4.26,,,,,,,28.52,,33.1,10.53,2.04,4.26,,,1.59,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Peanut straw,,,450.00 ,,397.1,20.9,8.7,19.0,10.43,186.9,B,7.7,Rapeseed,1095.0,20.0,4.26,,,,,,,5.4,,52.19,16.76,2.04,4.26,,,1.59,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Peanut straw,,,450.00 ,,397.1,20.9,8.7,19.0,10.43,186.9,B,7.5,Rapeseed,1095.0,20.0,4.33,,,,,,,26.67,,44.37,9.63,4.52,4.33,,,1.77,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Peanut straw,,,450.00 ,,397.1,20.9,8.7,19.0,10.43,186.9,B,15.0,Rapeseed,1095.0,20.0,4.33,,,,,,,8.02,,54.36,12.78,6.14,4.33,,,1.77,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Rape straw,,,450.00 ,,537.5,17.9,9.5,30.03,10.15,167.59,B,7.5,Rapeseed,1095.0,20.0,4.33,,,,,,,23.56,,,,,4.33,,,2.01,,,,,
China,119.17,31.14,Subtropic,15.6,1350.0,10.58,,,,,,4.02,,12.05,Clay,,,,Rape straw,,,450.00 ,,537.5,17.9,9.5,30.03,10.15,167.59,B,15.0,Rapeseed,1095.0,20.0,4.33,,,,,,,12.54,,,,,4.33,,,2.01,,,,,
China,113.8,34.5,Subtropic ,14.1,670.0,10.0,,,,,19.4,7.1,,,Sand,81.3,12.9,5.8,Wheat straw,,,500.00 ,,,,,,,,B,4.8,Wheat,250.0,,,,,,,,,,,,,,,,,7.84,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,10.0,Rapeseed,1460.0,15.0,5.09,11.68,0.44,,,,,14.31,,,,,5.09,,,3.41,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,20.0,Rapeseed,1460.0,15.0,5.15,12.53,0.41,,,,,16.23,,,,,5.15,,,3.28,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,30.0,Rapeseed,1460.0,15.0,5.18,12.84,0.4,,,,,17.9,,,,,5.18,,,3.66,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,40.0,Rapeseed,1460.0,15.0,5.33,13.34,0.4,,,,,17.85,,,,,5.33,,,4.14,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,10.0,Rapeseed,1460.0,15.0,5.05,10.86,0.47,,,,,14.22,,,,,5.05,,,1.98,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,20.0,Rapeseed,1460.0,15.0,5.11,12.94,0.39,,,,,17.13,,,,,5.11,,,2.37,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,30.0,Rapeseed,1460.0,15.0,5.15,12.78,0.4,,,,,17.67,,,,,5.15,,,2.46,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,40.0,Rapeseed,1460.0,15.0,5.24,13.25,0.4,,,,,17.51,,,,,5.24,,,2.54,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,10.0,Rapeseed,1460.0,15.0,5.04,10.81,0.47,,,,,13.69,,,,,5.04,,,1.9,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,20.0,Rapeseed,1460.0,15.0,4.88,12.8,0.38,,,,,16.32,,,,,4.88,,,2.2,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,30.0,Rapeseed,1460.0,15.0,5.09,12.85,0.4,,,,,18.52,,,,,5.09,,,2.41,,,,,
China,116.34,28.26,Subtropic,17.5,1587.0,9.45,1.06,,,,,4.54,1.23,15.2,Clay,31.6,39.12,29.28,Wheat straw,2.0,,340.00 ,20.8,467.2,5.9,,79.19,10.35,21.7,B,40.0,Rapeseed,1460.0,15.0,5.12,12.97,0.39,,,,,18.64,,,,,5.12,,,3.02,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,1.0,Maize,2190.0,20.0,,,,,,,,,,,,,,,,8.89,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,5.0,Maize,2190.0,20.0,,0.8,,,,,,,,,,,,,,10.95,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,10.0,Maize,2190.0,20.0,,0.8,,,,,,,,,,,,,,9.82,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,1.0,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,7.89,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,5.0,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,8.18,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,10.0,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,8.8,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,1.0,Maize,2190.0,20.0,,,,,,,,,,,,,,,,9.28,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,5.0,Maize,2190.0,20.0,,,,,,,,,,,,,,,,9.85,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,10.0,Maize,2190.0,20.0,,,,,,,,,,,,,,,,10.72,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,1.0,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,7.26,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,5.0,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,8.24,,,,,
China,108.4,34.33,Subtropic ,14.1,550.0,8.17,,,,,7.61,7.58,,,Silty clay loam,2.4,61.1,36.5,Wheat straw,,,500.00 ,20.8,467.05,5.9,0.61,79.1,,,B,10.0,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,8.55,,,,,
China,118.1,24.58,Subtropic,16.0,1145.0,21.81,1.62,,,,83.9,3.76,,,,,,,Wheat straw,,,400.00 ,,575.7,12.7,3.5,45.33,8.43,,B,45.0,,90.0,,,,,,,,,,3.6,29.0,2.3,,4.53,,,,,,,,
China,118.1,24.58,Subtropic,16.0,1145.0,21.81,1.62,,,,83.9,3.76,,,,,,,Wheat straw,,,400.00 ,,575.7,12.7,3.5,45.33,8.43,,B,90.0,,90.0,,,,,,,,,,12.1,42.8,3.5,,4.92,,,,,,,,
China,121.13,42.78,Temperate,5.7,500.0,4.77,,,,,10.33,6.54,1.49,1.78,,,,,Rice husk,,,,,,,,,,,BNPK,9.4,Maize,180.0,20.0,8.42,,,,,,12.16,10.61,,,,,7.0,,,12.49,,,,,
China,121.13,42.78,Temperate,5.7,500.0,4.77,,,,,10.33,6.54,1.49,1.78,,,,,Rice husk,,,,,,,,,,,BNPK,1.9,Maize,180.0,20.0,8.94,,,,,,13.05,10.31,,,,,7.09,,,13.49,,,,,
China,121.13,42.78,Temperate,5.7,500.0,4.77,,,,,10.33,6.54,1.49,1.78,,,,,Maize straw,,,,,,,,,,,BNPK,9.4,Maize,180.0,20.0,8.64,,,,,,10.89,10.82,,,,,6.95,,,13.01,,,,,
China,121.13,42.78,Temperate,5.7,500.0,4.77,,,,,10.33,6.54,1.49,1.78,,,,,Maize straw,,,,,,,,,,,BNPK,1.9,Maize,180.0,20.0,9.88,,,,,,11.6,11.16,,,,,7.03,,,13.85,,,,,
China,121.13,42.78,Temperate,5.7,500.0,4.77,,,,,10.33,6.54,1.49,1.78,,,,,Wood,,,,,,,,,,,BNPK,9.4,Maize,180.0,20.0,9.01,,,,,,13.21,10.04,,,,,6.96,,,12.54,,,,,
China,121.13,42.78,Temperate,5.7,500.0,4.77,,,,,10.33,6.54,1.49,1.78,,,,,Wood,,,,,,,,,,,BNPK,1.9,Maize,180.0,20.0,10.48,,,,,,13.56,10.94,,,,,7.03,,,13.91,,,,,
China,114.1,32.1,Temperate,10.95,553.0,8.4,1.62,1.57,,,,4.1,,,,,,,Capsicum straw,1.0,,500.00 ,23.3,,,,,10.04,,B,11.25,,60.0,,,,,,,,,,11.4,132.3,29.0,,4.42,,,,,,,,
China,114.1,32.1,Temperate,10.95,553.0,8.4,1.62,1.57,,,,4.1,,,,,,,Capsicum straw,1.0,,500.00 ,23.3,,,,,10.04,,B,33.75,,60.0,,,,,,,,,,31.4,180.7,26.0,,5.34,,,,,,,,
China,114.1,32.1,Temperate,10.95,553.0,8.4,1.62,1.57,,,,4.1,,,,,,,Capsicum straw,1.0,,500.00 ,23.3,,,,,10.04,,B,56.25,,60.0,,,,,,,,,,46.8,158.3,49.3,,5.58,,,,,,,,
China,113.52,35.18,Temperate,13.8,656.0,12.7,0.79,0.5,,,,8.61,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84,5.24,0.89,119.44,9.8,3.36,B,20.0,Wheat,226.0,100.0,,,,,,,,,,,,,,,,6.68,,,,,
China,113.52,35.18,Temperate,13.8,656.0,12.7,0.79,0.5,,,,8.61,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84,5.24,0.89,119.44,9.8,3.36,B,30.0,Wheat,226.0,100.0,,,,,,,,,,,,,,,,6.91,,,,,
China,113.52,35.18,Temperate,13.8,656.0,12.7,0.79,0.5,,,,8.61,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84,5.24,0.89,119.44,9.8,3.36,B,40.0,Wheat,226.0,100.0,,,,,,,,,,,,,,,,7.0,,,,,
China,113.52,35.18,Temperate,13.8,656.0,12.7,0.79,0.5,,,,8.61,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84,5.24,0.89,119.44,9.8,3.36,B,50.0,Wheat,226.0,100.0,,,,,,,,,,,,,,,,6.72,,,,,
China,113.52,35.18,Temperate,13.8,656.0,12.7,0.79,0.5,,,,8.61,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84,5.24,0.89,119.44,9.8,3.36,B,60.0,Wheat,226.0,100.0,,,,,,,,,,,,,,,,6.69,,,,,
China,110.53,26.12,Subtropic ,17.9,1300.0,11.2,2.11,0.55,,,,4.58,,,,,,,Maize straw,,,,,821.63,1.22,10.11,673.47,9.2,,B,10.0,Kadsura coccinea,730.0,20.0,21.96,2.19,10.04,,,,27.37,16.97,,,,,5.89,,,,,,,,
China,110.53,26.12,Subtropic ,17.9,1300.0,11.2,2.11,0.55,,,,4.58,,,,,,,Rice husk,,,,,821.63,1.22,10.11,673.47,9.2,,B,20.0,Kadsura coccinea,730.0,20.0,23.33,2.22,10.51,,,,28.42,17.24,,,,,6.11,,,,,,,,
China,110.53,26.12,Subtropic ,17.9,1300.0,11.2,2.11,0.55,,,,4.58,,,,,,,Rice husk,,,,,821.63,1.22,10.11,673.47,9.2,,B,30.0,Kadsura coccinea,730.0,20.0,24.51,1.97,12.42,,,,28.42,17.89,,,,,6.89,,,,,,,,
China,115.15,28.52,Subtropic ,17.5,1650.0,10.5,1.1,0.4,,,15.9,5.2,1.06,,,,,,Wheat straw,,,450.00 ,,,,,79.2,10.4,,B,20.0,Rice,365.0,20.0,15.14,,,,,,,,,,,,,,,6.0,,,,,
China,115.15,28.52,Subtropic ,17.5,1650.0,10.5,1.1,0.4,,,15.9,5.2,1.06,,,,,,Wheat straw,,,450.00 ,,,,,79.2,10.4,,B,20.0,Rice,365.0,20.0,15.14,,,,,,,,,,,,,,,6.33,,,,,
China,116.34,28.26,Subtropic ,17.5,1587.0,7.06,1.64,1.01,,,,5.0,,13.93,Clay,,,,Wheat straw,,,450.00 ,,467.2,5.9,14.43,79.19,10.35,21.7,B,0.75,Rapeseed,180.0,20.0,12.43,,,,,,,,,,,,5.38,280.23,,1.25,,,,,
China,116.34,28.26,Subtropic ,17.5,1587.0,7.06,1.64,1.01,,,,5.0,,13.93,Clay,,,,Wheat straw,,,450.00 ,,467.2,5.9,14.43,79.19,10.35,21.7,B,1.5,Rapeseed,180.0,20.0,13.26,,,,,,,,,,,,5.47,264.22,,1.46,,,,,
China,108.19,27.76,Subtropic ,17.5,1200.0,17.18,1.39,,,,37.16,5.86,,,,,,,Rice straw,2.0,,450.00 ,,667.22,5.99,1.99,111.39,8.65,,B,4.0,Rice,110.0,20.0,24.17,,,,,,,,,,,,,,,7.73,,,,,
China,108.19,27.76,Subtropic ,17.5,1200.0,17.18,1.39,,,,37.16,5.86,,,,,,,Rice straw,2.0,,450.00 ,,667.22,5.99,1.99,111.39,8.65,,B,8.0,Rice,110.0,20.0,27.5,,,,,,,,,,,,,,,8.2,,,,,
China,108.19,27.76,Subtropic ,17.5,1200.0,17.18,1.39,,,,37.16,5.86,,,,,,,Rice straw,2.0,,450.00 ,,667.22,5.99,1.99,111.39,8.65,,B,12.0,Rice,110.0,20.0,28.48,,,,,,,,,,,,,,,7.37,,,,,
China,119.8,34.02,Subtropic ,14.1,942.6,9.47,,,,,16.26,8.6,,,,,,,,,,,,656.0,7.13,1.61,92.01,7.12,,B,15.0,Maize,365.0,20.0,10.7,,,,,,,,,,,,,,,,,,,,
China,119.8,34.02,Subtropic ,14.1,942.6,9.47,,,,,16.26,8.6,,,,,,,,,,,,656.0,7.13,1.61,92.01,7.12,,B,15.0,Maize,365.0,20.0,11.27,,,,,,,,,,,,,,,,,,,,
China,126.78,48.03,Temperate,10.95,555.3,7.37,1.1,0.45,,,,6.3,1.15,,,,,,Maize straw,1.75,,,25.7,,16.6,7.5,,9.24,,B,25.0,Soybean,365.0,20.0,4.4,,,,225.36,,17.65,,,,,,6.77,,,2.27,,,,,
